sample_id,Class_encoded,Class
12467,3,DERMASON
415,5,SEKER
11075,3,DERMASON
7353,4,HOROZ
11433,3,DERMASON
9095,6,SIRA
11214,3,DERMASON
12200,3,DERMASON
5844,4,HOROZ
8253,6,SIRA
9410,6,SIRA
6551,4,HOROZ
8653,6,SIRA
4815,2,CALI
5662,4,HOROZ
1188,5,SEKER
9136,6,SIRA
10181,3,DERMASON
7213,4,HOROZ
7345,4,HOROZ
8175,6,SIRA
8843,6,SIRA
3967,2,CALI
8842,6,SIRA
12121,3,DERMASON
6376,4,HOROZ
2037,0,BARBUNYA
5122,2,CALI
4705,2,CALI
4730,2,CALI
4753,2,CALI
3949,2,CALI
628,5,SEKER
8269,6,SIRA
13120,3,DERMASON
11427,3,DERMASON
7895,6,SIRA
11728,3,DERMASON
9688,6,SIRA
5045,2,CALI
4816,2,CALI
3788,1,BOMBAY
7474,6,SIRA
8085,6,SIRA
9958,6,SIRA
3102,0,BARBUNYA
4069,2,CALI
13268,3,DERMASON
12337,3,DERMASON
5329,2,CALI
10322,3,DERMASON
4969,2,CALI
11791,3,DERMASON
4908,2,CALI
5349,2,CALI
391,5,SEKER
2270,0,BARBUNYA
10465,3,DERMASON
6549,4,HOROZ
2972,0,BARBUNYA
2545,0,BARBUNYA
3141,0,BARBUNYA
220,5,SEKER
11811,3,DERMASON
2058,0,BARBUNYA
8792,6,SIRA
2531,0,BARBUNYA
10756,3,DERMASON
9237,6,SIRA
429,5,SEKER
7903,6,SIRA
9465,6,SIRA
7413,6,SIRA
8387,6,SIRA
7507,6,SIRA
10507,3,DERMASON
3164,0,BARBUNYA
9235,6,SIRA
12923,3,DERMASON
3160,0,BARBUNYA
1750,5,SEKER
3953,2,CALI
4823,2,CALI
4720,2,CALI
5169,2,CALI
13352,3,DERMASON
4114,2,CALI
7917,6,SIRA
426,5,SEKER
67,5,SEKER
6187,4,HOROZ
5885,4,HOROZ
8990,6,SIRA
10054,3,DERMASON
2724,0,BARBUNYA
11505,3,DERMASON
1482,5,SEKER
4060,2,CALI
12385,3,DERMASON
4971,2,CALI
2840,0,BARBUNYA
2077,0,BARBUNYA
9984,6,SIRA
9626,6,SIRA
7102,4,HOROZ
9706,6,SIRA
3020,0,BARBUNYA
9352,6,SIRA
4261,2,CALI
9243,6,SIRA
10780,3,DERMASON
817,5,SEKER
3394,1,BOMBAY
10173,3,DERMASON
2849,0,BARBUNYA
8505,6,SIRA
11368,3,DERMASON
13419,3,DERMASON
3295,0,BARBUNYA
7648,6,SIRA
8565,6,SIRA
3436,1,BOMBAY
4441,2,CALI
12139,3,DERMASON
13413,3,DERMASON
6811,4,HOROZ
1324,5,SEKER
9805,6,SIRA
6173,4,HOROZ
4898,2,CALI
4004,2,CALI
12082,3,DERMASON
10248,3,DERMASON
12360,3,DERMASON
11952,3,DERMASON
11999,3,DERMASON
9116,6,SIRA
3928,2,CALI
9064,6,SIRA
4229,2,CALI
7030,4,HOROZ
10329,3,DERMASON
7847,6,SIRA
4186,2,CALI
12367,3,DERMASON
5842,4,HOROZ
3396,1,BOMBAY
12673,3,DERMASON
997,5,SEKER
11025,3,DERMASON
12050,3,DERMASON
8884,6,SIRA
5775,4,HOROZ
2605,0,BARBUNYA
1939,5,SEKER
10767,3,DERMASON
9887,6,SIRA
6016,4,HOROZ
8300,6,SIRA
11139,3,DERMASON
5031,2,CALI
11902,3,DERMASON
8907,6,SIRA
11909,3,DERMASON
1125,5,SEKER
2557,0,BARBUNYA
9301,6,SIRA
8595,6,SIRA
11878,3,DERMASON
6200,4,HOROZ
11454,3,DERMASON
10415,3,DERMASON
3232,0,BARBUNYA
12845,3,DERMASON
8102,6,SIRA
10437,3,DERMASON
13393,3,DERMASON
13308,3,DERMASON
2711,0,BARBUNYA
1938,5,SEKER
7599,6,SIRA
1321,5,SEKER
10405,3,DERMASON
10077,3,DERMASON
11252,3,DERMASON
51,5,SEKER
8670,6,SIRA
2693,0,BARBUNYA
3997,2,CALI
11126,3,DERMASON
7010,4,HOROZ
2637,0,BARBUNYA
3779,1,BOMBAY
3030,0,BARBUNYA
2275,0,BARBUNYA
12622,3,DERMASON
7777,6,SIRA
8844,6,SIRA
11825,3,DERMASON
11970,3,DERMASON
12745,3,DERMASON
8223,6,SIRA
13428,3,DERMASON
3104,0,BARBUNYA
6067,4,HOROZ
10745,3,DERMASON
110,5,SEKER
8522,6,SIRA
9214,6,SIRA
13104,3,DERMASON
897,5,SEKER
12996,3,DERMASON
8800,6,SIRA
1675,5,SEKER
12830,3,DERMASON
8699,6,SIRA
9550,6,SIRA
12961,3,DERMASON
533,5,SEKER
11080,3,DERMASON
11138,3,DERMASON
9496,6,SIRA
4811,2,CALI
3638,1,BOMBAY
11595,3,DERMASON
10860,3,DERMASON
9787,6,SIRA
9658,6,SIRA
12087,3,DERMASON
1344,5,SEKER
3975,2,CALI
12184,3,DERMASON
1005,5,SEKER
1928,5,SEKER
4743,2,CALI
4424,2,CALI
2816,0,BARBUNYA
1864,5,SEKER
2363,0,BARBUNYA
10227,3,DERMASON
6395,4,HOROZ
5926,4,HOROZ
6250,4,HOROZ
7342,4,HOROZ
1281,5,SEKER
2800,0,BARBUNYA
12386,3,DERMASON
12362,3,DERMASON
2086,0,BARBUNYA
2958,0,BARBUNYA
10724,3,DERMASON
8070,6,SIRA
3516,1,BOMBAY
13208,3,DERMASON
7602,6,SIRA
5681,4,HOROZ
4372,2,CALI
3077,0,BARBUNYA
5407,2,CALI
5831,4,HOROZ
7736,6,SIRA
3650,1,BOMBAY
403,5,SEKER
9434,6,SIRA
12130,3,DERMASON
8683,6,SIRA
2656,0,BARBUNYA
39,5,SEKER
3129,0,BARBUNYA
1288,5,SEKER
9326,6,SIRA
13040,3,DERMASON
5177,2,CALI
10927,3,DERMASON
11200,3,DERMASON
10413,3,DERMASON
696,5,SEKER
9077,6,SIRA
2836,0,BARBUNYA
6729,4,HOROZ
5080,2,CALI
11927,3,DERMASON
3862,1,BOMBAY
13382,3,DERMASON
5210,2,CALI
5270,2,CALI
4675,2,CALI
7653,6,SIRA
2768,0,BARBUNYA
2676,0,BARBUNYA
711,5,SEKER
11192,3,DERMASON
970,5,SEKER
5502,4,HOROZ
13066,3,DERMASON
9399,6,SIRA
7351,4,HOROZ
7669,6,SIRA
5995,4,HOROZ
844,5,SEKER
3698,1,BOMBAY
8919,6,SIRA
2835,0,BARBUNYA
5748,4,HOROZ
9895,6,SIRA
12033,3,DERMASON
10980,3,DERMASON
10249,3,DERMASON
11170,3,DERMASON
829,5,SEKER
1160,5,SEKER
11712,3,DERMASON
8222,6,SIRA
1371,5,SEKER
11741,3,DERMASON
7941,6,SIRA
13342,3,DERMASON
12499,3,DERMASON
5832,4,HOROZ
10991,3,DERMASON
3875,2,CALI
3590,1,BOMBAY
12756,3,DERMASON
7981,6,SIRA
6311,4,HOROZ
13275,3,DERMASON
2201,0,BARBUNYA
5273,2,CALI
1521,5,SEKER
8761,6,SIRA
1240,5,SEKER
4560,2,CALI
7084,4,HOROZ
5703,4,HOROZ
10945,3,DERMASON
4877,2,CALI
3573,1,BOMBAY
9011,6,SIRA
9588,6,SIRA
4903,2,CALI
2518,0,BARBUNYA
4917,2,CALI
1015,5,SEKER
13002,3,DERMASON
4303,2,CALI
1314,5,SEKER
11027,3,DERMASON
4420,2,CALI
11281,3,DERMASON
11343,3,DERMASON
5799,4,HOROZ
4216,2,CALI
5850,4,HOROZ
9996,6,SIRA
6904,4,HOROZ
6512,4,HOROZ
9785,6,SIRA
3081,0,BARBUNYA
9625,6,SIRA
3670,1,BOMBAY
1381,5,SEKER
9901,6,SIRA
10501,3,DERMASON
1783,5,SEKER
6585,4,HOROZ
13151,3,DERMASON
4143,2,CALI
11813,3,DERMASON
10833,3,DERMASON
6681,4,HOROZ
4414,2,CALI
10382,3,DERMASON
5993,4,HOROZ
2065,0,BARBUNYA
11350,3,DERMASON
5767,4,HOROZ
307,5,SEKER
5970,4,HOROZ
8050,6,SIRA
10373,3,DERMASON
8831,6,SIRA
1923,5,SEKER
4394,2,CALI
6534,4,HOROZ
3978,2,CALI
3887,2,CALI
382,5,SEKER
3961,2,CALI
12953,3,DERMASON
4607,2,CALI
2624,0,BARBUNYA
13146,3,DERMASON
8994,6,SIRA
7201,4,HOROZ
9841,6,SIRA
5090,2,CALI
6323,4,HOROZ
1388,5,SEKER
2121,0,BARBUNYA
7605,6,SIRA
167,5,SEKER
417,5,SEKER
5808,4,HOROZ
1238,5,SEKER
2314,0,BARBUNYA
10301,3,DERMASON
8784,6,SIRA
11072,3,DERMASON
8357,6,SIRA
9135,6,SIRA
353,5,SEKER
6265,4,HOROZ
8104,6,SIRA
12794,3,DERMASON
13147,3,DERMASON
12433,3,DERMASON
7846,6,SIRA
2623,0,BARBUNYA
9873,6,SIRA
11335,3,DERMASON
11845,3,DERMASON
2152,0,BARBUNYA
3813,1,BOMBAY
13034,3,DERMASON
306,5,SEKER
11309,3,DERMASON
8729,6,SIRA
11349,3,DERMASON
4356,2,CALI
8988,6,SIRA
12246,3,DERMASON
5137,2,CALI
6525,4,HOROZ
13229,3,DERMASON
2197,0,BARBUNYA
1290,5,SEKER
6538,4,HOROZ
399,5,SEKER
11552,3,DERMASON
3835,1,BOMBAY
9029,6,SIRA
11409,3,DERMASON
10043,3,DERMASON
11662,3,DERMASON
359,5,SEKER
13400,3,DERMASON
191,5,SEKER
8764,6,SIRA
1947,5,SEKER
10091,3,DERMASON
5938,4,HOROZ
4685,2,CALI
4773,2,CALI
1902,5,SEKER
10037,3,DERMASON
12630,3,DERMASON
7714,6,SIRA
9539,6,SIRA
13449,3,DERMASON
10917,3,DERMASON
11983,3,DERMASON
2063,0,BARBUNYA
9562,6,SIRA
4246,2,CALI
8446,6,SIRA
10162,3,DERMASON
5636,4,HOROZ
9090,6,SIRA
6679,4,HOROZ
8201,6,SIRA
9971,6,SIRA
10878,3,DERMASON
1854,5,SEKER
944,5,SEKER
1506,5,SEKER
10562,3,DERMASON
10317,3,DERMASON
11371,3,DERMASON
1204,5,SEKER
8443,6,SIRA
2909,0,BARBUNYA
9832,6,SIRA
8495,6,SIRA
6312,4,HOROZ
11157,3,DERMASON
411,5,SEKER
5352,2,CALI
11248,3,DERMASON
1887,5,SEKER
4089,2,CALI
3642,1,BOMBAY
398,5,SEKER
13178,3,DERMASON
3455,1,BOMBAY
12309,3,DERMASON
9462,6,SIRA
10959,3,DERMASON
2140,0,BARBUNYA
3836,1,BOMBAY
6588,4,HOROZ
9660,6,SIRA
3776,1,BOMBAY
8877,6,SIRA
790,5,SEKER
10139,3,DERMASON
7188,4,HOROZ
662,5,SEKER
641,5,SEKER
9383,6,SIRA
5485,2,CALI
11234,3,DERMASON
9372,6,SIRA
9256,6,SIRA
4286,2,CALI
7234,4,HOROZ
10450,3,DERMASON
8291,6,SIRA
6518,4,HOROZ
501,5,SEKER
9285,6,SIRA
8651,6,SIRA
13528,3,DERMASON
9445,6,SIRA
5460,2,CALI
3727,1,BOMBAY
7305,4,HOROZ
6570,4,HOROZ
6130,4,HOROZ
3506,1,BOMBAY
6626,4,HOROZ
11402,3,DERMASON
33,5,SEKER
9551,6,SIRA
8589,6,SIRA
2927,0,BARBUNYA
1341,5,SEKER
5679,4,HOROZ
9306,6,SIRA
9884,6,SIRA
2787,0,BARBUNYA
7304,4,HOROZ
3444,1,BOMBAY
2087,0,BARBUNYA
12195,3,DERMASON
11809,3,DERMASON
12999,3,DERMASON
7607,6,SIRA
2678,0,BARBUNYA
10308,3,DERMASON
10730,3,DERMASON
4122,2,CALI
3003,0,BARBUNYA
10588,3,DERMASON
11262,3,DERMASON
4804,2,CALI
10983,3,DERMASON
9719,6,SIRA
8061,6,SIRA
5424,2,CALI
88,5,SEKER
4244,2,CALI
4210,2,CALI
5065,2,CALI
5367,2,CALI
6335,4,HOROZ
3878,2,CALI
2222,0,BARBUNYA
4150,2,CALI
9032,6,SIRA
3408,1,BOMBAY
1698,5,SEKER
4370,2,CALI
11232,3,DERMASON
6282,4,HOROZ
6618,4,HOROZ
8420,6,SIRA
10219,3,DERMASON
3424,1,BOMBAY
12510,3,DERMASON
6423,4,HOROZ
13281,3,DERMASON
10315,3,DERMASON
10334,3,DERMASON
10123,3,DERMASON
249,5,SEKER
12814,3,DERMASON
8482,6,SIRA
2945,0,BARBUNYA
12779,3,DERMASON
8166,6,SIRA
9543,6,SIRA
4176,2,CALI
6166,4,HOROZ
383,5,SEKER
1340,5,SEKER
4884,2,CALI
11496,3,DERMASON
12643,3,DERMASON
8644,6,SIRA
11024,3,DERMASON
11953,3,DERMASON
12728,3,DERMASON
2467,0,BARBUNYA
7561,6,SIRA
2455,0,BARBUNYA
6429,4,HOROZ
7801,6,SIRA
13241,3,DERMASON
6223,4,HOROZ
2601,0,BARBUNYA
8714,6,SIRA
5736,4,HOROZ
2614,0,BARBUNYA
7080,4,HOROZ
13060,3,DERMASON
12103,3,DERMASON
674,5,SEKER
12817,3,DERMASON
7827,6,SIRA
6121,4,HOROZ
9686,6,SIRA
6959,4,HOROZ
7502,6,SIRA
7132,4,HOROZ
5603,4,HOROZ
11610,3,DERMASON
5450,2,CALI
6975,4,HOROZ
531,5,SEKER
12287,3,DERMASON
6153,4,HOROZ
9747,6,SIRA
9292,6,SIRA
10962,3,DERMASON
2786,0,BARBUNYA
3588,1,BOMBAY
4093,2,CALI
7616,6,SIRA
7634,6,SIRA
2143,0,BARBUNYA
7591,6,SIRA
6433,4,HOROZ
3768,1,BOMBAY
6009,4,HOROZ
3066,0,BARBUNYA
12257,3,DERMASON
7860,6,SIRA
3414,1,BOMBAY
309,5,SEKER
10864,3,DERMASON
101,5,SEKER
2995,0,BARBUNYA
1563,5,SEKER
11709,3,DERMASON
7788,6,SIRA
1034,5,SEKER
2150,0,BARBUNYA
2706,0,BARBUNYA
10863,3,DERMASON
6377,4,HOROZ
3863,1,BOMBAY
6940,4,HOROZ
6800,4,HOROZ
11863,3,DERMASON
3319,0,BARBUNYA
12606,3,DERMASON
7392,6,SIRA
2804,0,BARBUNYA
762,5,SEKER
12131,3,DERMASON
2400,0,BARBUNYA
3721,1,BOMBAY
9748,6,SIRA
8339,6,SIRA
8789,6,SIRA
11710,3,DERMASON
11056,3,DERMASON
801,5,SEKER
11185,3,DERMASON
9104,6,SIRA
10016,3,DERMASON
11814,3,DERMASON
4343,2,CALI
3196,0,BARBUNYA
10830,3,DERMASON
2509,0,BARBUNYA
8425,6,SIRA
12501,3,DERMASON
198,5,SEKER
10010,3,DERMASON
1387,5,SEKER
8773,6,SIRA
7592,6,SIRA
206,5,SEKER
5558,4,HOROZ
11055,3,DERMASON
4888,2,CALI
1112,5,SEKER
9108,6,SIRA
3116,0,BARBUNYA
8328,6,SIRA
8149,6,SIRA
6878,4,HOROZ
6816,4,HOROZ
12600,3,DERMASON
11512,3,DERMASON
11614,3,DERMASON
3753,1,BOMBAY
11996,3,DERMASON
8433,6,SIRA
11135,3,DERMASON
8753,6,SIRA
10027,3,DERMASON
2957,0,BARBUNYA
10850,3,DERMASON
5051,2,CALI
8266,6,SIRA
3787,1,BOMBAY
8679,6,SIRA
10881,3,DERMASON
11823,3,DERMASON
10528,3,DERMASON
11314,3,DERMASON
4796,2,CALI
9761,6,SIRA
3801,1,BOMBAY
7887,6,SIRA
3552,1,BOMBAY
7947,6,SIRA
6329,4,HOROZ
3033,0,BARBUNYA
11333,3,DERMASON
2285,0,BARBUNYA
2799,0,BARBUNYA
10490,3,DERMASON
7503,6,SIRA
77,5,SEKER
3510,1,BOMBAY
5280,2,CALI
12640,3,DERMASON
9073,6,SIRA
964,5,SEKER
8318,6,SIRA
7430,6,SIRA
13108,3,DERMASON
4493,2,CALI
3527,1,BOMBAY
11207,3,DERMASON
1412,5,SEKER
13312,3,DERMASON
11053,3,DERMASON
1480,5,SEKER
8219,6,SIRA
245,5,SEKER
5690,4,HOROZ
5509,4,HOROZ
1426,5,SEKER
812,5,SEKER
8912,6,SIRA
11588,3,DERMASON
10808,3,DERMASON
1567,5,SEKER
9475,6,SIRA
10319,3,DERMASON
7594,6,SIRA
1006,5,SEKER
316,5,SEKER
4989,2,CALI
4185,2,CALI
10524,3,DERMASON
8864,6,SIRA
12507,3,DERMASON
5942,4,HOROZ
12414,3,DERMASON
4344,2,CALI
9864,6,SIRA
4048,2,CALI
5488,2,CALI
11855,3,DERMASON
13031,3,DERMASON
1444,5,SEKER
5965,4,HOROZ
7623,6,SIRA
1722,5,SEKER
3253,0,BARBUNYA
3871,2,CALI
6647,4,HOROZ
7720,6,SIRA
7635,6,SIRA
4603,2,CALI
4342,2,CALI
8622,6,SIRA
8802,6,SIRA
4054,2,CALI
2528,0,BARBUNYA
12567,3,DERMASON
2979,0,BARBUNYA
4505,2,CALI
3606,1,BOMBAY
5294,2,CALI
1602,5,SEKER
3067,0,BARBUNYA
11196,3,DERMASON
9272,6,SIRA
1237,5,SEKER
3521,1,BOMBAY
13284,3,DERMASON
11601,3,DERMASON
10331,3,DERMASON
6315,4,HOROZ
4007,2,CALI
9918,6,SIRA
1,5,SEKER
12140,3,DERMASON
9260,6,SIRA
11967,3,DERMASON
12761,3,DERMASON
165,5,SEKER
7007,4,HOROZ
11537,3,DERMASON
1358,5,SEKER
7004,4,HOROZ
11323,3,DERMASON
1548,5,SEKER
6477,4,HOROZ
7447,6,SIRA
3893,2,CALI
2349,0,BARBUNYA
10261,3,DERMASON
1737,5,SEKER
5614,4,HOROZ
4410,2,CALI
4886,2,CALI
6202,4,HOROZ
10392,3,DERMASON
1071,5,SEKER
9572,6,SIRA
5351,2,CALI
9436,6,SIRA
4976,2,CALI
11226,3,DERMASON
12064,3,DERMASON
5342,2,CALI
12207,3,DERMASON
12260,3,DERMASON
7719,6,SIRA
7151,4,HOROZ
12026,3,DERMASON
6826,4,HOROZ
3095,0,BARBUNYA
941,5,SEKER
7905,6,SIRA
4801,2,CALI
3286,0,BARBUNYA
11391,3,DERMASON
9723,6,SIRA
562,5,SEKER
5430,2,CALI
6437,4,HOROZ
7428,6,SIRA
5823,4,HOROZ
8366,6,SIRA
12332,3,DERMASON
4434,2,CALI
3146,0,BARBUNYA
10968,3,DERMASON
9813,6,SIRA
2728,0,BARBUNYA
12985,3,DERMASON
3366,1,BOMBAY
341,5,SEKER
9000,6,SIRA
102,5,SEKER
5904,4,HOROZ
11767,3,DERMASON
13049,3,DERMASON
4433,2,CALI
9479,6,SIRA
7982,6,SIRA
3115,0,BARBUNYA
654,5,SEKER
3467,1,BOMBAY
11336,3,DERMASON
4062,2,CALI
12067,3,DERMASON
1469,5,SEKER
11787,3,DERMASON
1724,5,SEKER
7238,4,HOROZ
2181,0,BARBUNYA
5251,2,CALI
757,5,SEKER
3671,1,BOMBAY
6161,4,HOROZ
350,5,SEKER
12401,3,DERMASON
6827,4,HOROZ
9531,6,SIRA
1047,5,SEKER
3038,0,BARBUNYA
9495,6,SIRA
6214,4,HOROZ
10135,3,DERMASON
12750,3,DERMASON
10355,3,DERMASON
9800,6,SIRA
2046,0,BARBUNYA
2255,0,BARBUNYA
2705,0,BARBUNYA
7172,4,HOROZ
12,5,SEKER
13230,3,DERMASON
1408,5,SEKER
2941,0,BARBUNYA
1861,5,SEKER
12546,3,DERMASON
11087,3,DERMASON
2404,0,BARBUNYA
579,5,SEKER
12080,3,DERMASON
5534,4,HOROZ
3275,0,BARBUNYA
9049,6,SIRA
2817,0,BARBUNYA
4572,2,CALI
3985,2,CALI
9088,6,SIRA
6905,4,HOROZ
4010,2,CALI
3498,1,BOMBAY
11734,3,DERMASON
4710,2,CALI
3432,1,BOMBAY
2018,5,SEKER
8009,6,SIRA
10160,3,DERMASON
4211,2,CALI
2643,0,BARBUNYA
6007,4,HOROZ
2712,0,BARBUNYA
235,5,SEKER
2549,0,BARBUNYA
10918,3,DERMASON
4537,2,CALI
2581,0,BARBUNYA
2754,0,BARBUNYA
8455,6,SIRA
7396,6,SIRA
12277,3,DERMASON
8666,6,SIRA
11105,3,DERMASON
833,5,SEKER
7896,6,SIRA
1824,5,SEKER
4795,2,CALI
12340,3,DERMASON
6072,4,HOROZ
6978,4,HOROZ
10071,3,DERMASON
7862,6,SIRA
11030,3,DERMASON
6709,4,HOROZ
2935,0,BARBUNYA
1641,5,SEKER
8367,6,SIRA
666,5,SEKER
4944,2,CALI
3995,2,CALI
12757,3,DERMASON
13329,3,DERMASON
7670,6,SIRA
10260,3,DERMASON
2719,0,BARBUNYA
6231,4,HOROZ
2092,0,BARBUNYA
9710,6,SIRA
6536,4,HOROZ
2929,0,BARBUNYA
1643,5,SEKER
6352,4,HOROZ
4567,2,CALI
8246,6,SIRA
6299,4,HOROZ
5606,4,HOROZ
1303,5,SEKER
13194,3,DERMASON
4144,2,CALI
1780,5,SEKER
4689,2,CALI
650,5,SEKER
11128,3,DERMASON
1433,5,SEKER
1465,5,SEKER
12128,3,DERMASON
8596,6,SIRA
7894,6,SIRA
5444,2,CALI
1457,5,SEKER
2555,0,BARBUNYA
8756,6,SIRA
825,5,SEKER
7400,6,SIRA
6828,4,HOROZ
10035,3,DERMASON
882,5,SEKER
7032,4,HOROZ
11632,3,DERMASON
7745,6,SIRA
2943,0,BARBUNYA
13100,3,DERMASON
5552,4,HOROZ
3736,1,BOMBAY
8739,6,SIRA
8933,6,SIRA
881,5,SEKER
13144,3,DERMASON
9017,6,SIRA
12671,3,DERMASON
2226,0,BARBUNYA
8630,6,SIRA
577,5,SEKER
8206,6,SIRA
7597,6,SIRA
10598,3,DERMASON
12475,3,DERMASON
566,5,SEKER
3001,0,BARBUNYA
8042,6,SIRA
5371,2,CALI
4835,2,CALI
7978,6,SIRA
11467,3,DERMASON
7501,6,SIRA
11374,3,DERMASON
12125,3,DERMASON
12291,3,DERMASON
1516,5,SEKER
7375,6,SIRA
7851,6,SIRA
9056,6,SIRA
4550,2,CALI
5207,2,CALI
8823,6,SIRA
10335,3,DERMASON
11558,3,DERMASON
9374,6,SIRA
6220,4,HOROZ
794,5,SEKER
1494,5,SEKER
5256,2,CALI
13181,3,DERMASON
2877,0,BARBUNYA
5241,2,CALI
8987,6,SIRA
1384,5,SEKER
5969,4,HOROZ
3658,1,BOMBAY
3397,1,BOMBAY
1377,5,SEKER
5840,4,HOROZ
11462,3,DERMASON
11497,3,DERMASON
3496,1,BOMBAY
6687,4,HOROZ
1788,5,SEKER
3876,2,CALI
12709,3,DERMASON
9727,6,SIRA
4990,2,CALI
8260,6,SIRA
779,5,SEKER
13375,3,DERMASON
1378,5,SEKER
6837,4,HOROZ
5870,4,HOROZ
11963,3,DERMASON
2050,0,BARBUNYA
1002,5,SEKER
7299,4,HOROZ
11860,3,DERMASON
11563,3,DERMASON
8440,6,SIRA
5064,2,CALI
7979,6,SIRA
937,5,SEKER
6980,4,HOROZ
5947,4,HOROZ
10428,3,DERMASON
6285,4,HOROZ
3464,1,BOMBAY
1622,5,SEKER
9746,6,SIRA
3951,2,CALI
5637,4,HOROZ
2174,0,BARBUNYA
6678,4,HOROZ
7577,6,SIRA
1245,5,SEKER
5741,4,HOROZ
10153,3,DERMASON
11708,3,DERMASON
12040,3,DERMASON
9072,6,SIRA
219,5,SEKER
2574,0,BARBUNYA
2767,0,BARBUNYA
10008,3,DERMASON
5365,2,CALI
9791,6,SIRA
2745,0,BARBUNYA
2968,0,BARBUNYA
1198,5,SEKER
1211,5,SEKER
6720,4,HOROZ
13057,3,DERMASON
8128,6,SIRA
7816,6,SIRA
9337,6,SIRA
6217,4,HOROZ
3840,1,BOMBAY
4767,2,CALI
544,5,SEKER
2039,0,BARBUNYA
10005,3,DERMASON
3297,0,BARBUNYA
3627,1,BOMBAY
8464,6,SIRA
9694,6,SIRA
7191,4,HOROZ
7729,6,SIRA
13432,3,DERMASON
13097,3,DERMASON
7087,4,HOROZ
1822,5,SEKER
2330,0,BARBUNYA
6452,4,HOROZ
1459,5,SEKER
7250,4,HOROZ
7257,4,HOROZ
2381,0,BARBUNYA
6823,4,HOROZ
895,5,SEKER
12278,3,DERMASON
5298,2,CALI
6892,4,HOROZ
10797,3,DERMASON
5148,2,CALI
6906,4,HOROZ
10687,3,DERMASON
13517,3,DERMASON
7399,6,SIRA
10614,3,DERMASON
7611,6,SIRA
6736,4,HOROZ
13068,3,DERMASON
1620,5,SEKER
9645,6,SIRA
5412,2,CALI
9752,6,SIRA
2865,0,BARBUNYA
4223,2,CALI
1294,5,SEKER
8645,6,SIRA
8441,6,SIRA
4335,2,CALI
6234,4,HOROZ
9379,6,SIRA
3317,0,BARBUNYA
4512,2,CALI
5624,4,HOROZ
2576,0,BARBUNYA
6459,4,HOROZ
1855,5,SEKER
11544,3,DERMASON
273,5,SEKER
6261,4,HOROZ
2153,0,BARBUNYA
6117,4,HOROZ
4338,2,CALI
6711,4,HOROZ
9121,6,SIRA
9754,6,SIRA
3631,1,BOMBAY
11735,3,DERMASON
8898,6,SIRA
3715,1,BOMBAY
11270,3,DERMASON
5998,4,HOROZ
10034,3,DERMASON
3398,1,BOMBAY
8227,6,SIRA
11118,3,DERMASON
3969,2,CALI
1832,5,SEKER
4649,2,CALI
3130,0,BARBUNYA
5971,4,HOROZ
4435,2,CALI
7609,6,SIRA
3183,0,BARBUNYA
4430,2,CALI
7363,6,SIRA
11653,3,DERMASON
4417,2,CALI
7830,6,SIRA
5642,4,HOROZ
8135,6,SIRA
3331,0,BARBUNYA
13540,3,DERMASON
6224,4,HOROZ
9972,6,SIRA
5021,2,CALI
6243,4,HOROZ
10626,3,DERMASON
8261,6,SIRA
3580,1,BOMBAY
1705,5,SEKER
10140,3,DERMASON
1156,5,SEKER
9650,6,SIRA
9987,6,SIRA
6798,4,HOROZ
1946,5,SEKER
5224,2,CALI
12514,3,DERMASON
9682,6,SIRA
3530,1,BOMBAY
10672,3,DERMASON
7210,4,HOROZ
12688,3,DERMASON
1262,5,SEKER
5154,2,CALI
10711,3,DERMASON
5476,2,CALI
9875,6,SIRA
3853,1,BOMBAY
11145,3,DERMASON
10356,3,DERMASON
1556,5,SEKER
1146,5,SEKER
4337,2,CALI
6164,4,HOROZ
719,5,SEKER
7902,6,SIRA
1208,5,SEKER
4772,2,CALI
7715,6,SIRA
8854,6,SIRA
3912,2,CALI
12562,3,DERMASON
3,5,SEKER
952,5,SEKER
11908,3,DERMASON
606,5,SEKER
6885,4,HOROZ
2485,0,BARBUNYA
10018,3,DERMASON
1560,5,SEKER
1483,5,SEKER
6341,4,HOROZ
9624,6,SIRA
8324,6,SIRA
9165,6,SIRA
5432,2,CALI
2692,0,BARBUNYA
5,5,SEKER
6248,4,HOROZ
3504,1,BOMBAY
1422,5,SEKER
5752,4,HOROZ
12325,3,DERMASON
9468,6,SIRA
7364,6,SIRA
200,5,SEKER
6764,4,HOROZ
8343,6,SIRA
10834,3,DERMASON
690,5,SEKER
9066,6,SIRA
8637,6,SIRA
742,5,SEKER
2748,0,BARBUNYA
3259,0,BARBUNYA
8044,6,SIRA
10555,3,DERMASON
4059,2,CALI
1948,5,SEKER
4718,2,CALI
5423,2,CALI
7407,6,SIRA
2334,0,BARBUNYA
13088,3,DERMASON
7009,4,HOROZ
9358,6,SIRA
2616,0,BARBUNYA
4375,2,CALI
2335,0,BARBUNYA
6034,4,HOROZ
124,5,SEKER
13430,3,DERMASON
11892,3,DERMASON
61,5,SEKER
9913,6,SIRA
2204,0,BARBUNYA
10734,3,DERMASON
9981,6,SIRA
646,5,SEKER
2168,0,BARBUNYA
8841,6,SIRA
7227,4,HOROZ
1814,5,SEKER
13462,3,DERMASON
8694,6,SIRA
6408,4,HOROZ
5630,4,HOROZ
12341,3,DERMASON
8323,6,SIRA
2151,0,BARBUNYA
10604,3,DERMASON
4544,2,CALI
3551,1,BOMBAY
